   text	   code	 rodata	   data	    bss	    dec	    hex	filename
   1840	   1840	      0	      2	      4	   1846	    736	udp.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/lwip_intf_v2_0/liblwip_intf_v2_0.a)
    394	    382	     12	      0	      0	    394	    18a	ethernet.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/lwip_intf_v2_0/liblwip_intf_v2_0.a)
   3264	   3210	     54	      4	    228	   3496	    da8	dhcp-server.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/lwip_intf_v2_0/liblwip_intf_v2_0.a)
    166	    154	     12	      0	      5	    171	     ab	dhcp-server-main.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/lwip_intf_v2_0/liblwip_intf_v2_0.a)
  73427	  67948	   5479	     36	  30226	 103689	  0x171	/home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/lwip_intf_v2_0/liblwip_intf_v2_0.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
    120	    120	      0	      4	      0	    124	     7c	tick_base.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_system/libbk_system.a)
    190	    166	     24	      0	      1	    191	     bf	printf_base.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_system/libbk_system.a)
    928	    928	      0	      1	    453	   1382	    566	printf.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_system/libbk_system.a)
    702	    506	    196	      7	      1	    710	    2c6	mac.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_system/libbk_system.a)
    201	    150	     51	      0	      0	    201	     c9	reboot.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_system/libbk_system.a)
    384	    384	      0	      0	      0	    384	    180	target_util.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_system/libbk_system.a)
    240	    240	      0	      0	      0	    240	     f0	tick.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_system/libbk_system.a)
   2765	   2494	    271	     12	    455	   3232	  0x240	/home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_system/libbk_system.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
    543	    496	     47	      0	      0	    543	    21f	bk_netif.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_netif/libbk_netif.a)
    543	    496	     47	      0	      0	    543	  0x543	/home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_netif/libbk_netif.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
      0	      0	      0	      0	      0	      0	      0	conv_utf8.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/utf8/libutf8.a)
      0	      0	      0	      0	      0	      0	    0x0	/home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/utf8/libutf8.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
   3199	   2514	    685	      0	     44	   3243	    cab	temp_detect.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/temp_detect/libtemp_detect.a)
   3199	   2514	    685	      0	     44	   3243	 0x3243	/home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/temp_detect/libtemp_detect.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
   2595	   1990	    605	      0	      4	   2599	    a27	BkDriverFlash.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/user_driver/libuser_driver.a)
   2595	   1990	    605	      0	      4	   2599	 0x2599	/home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/user_driver/libuser_driver.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
      0	      0	      0	      0	      0	      0	      0	security_func.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/security/libsecurity.a)
      0	      0	      0	      0	      0	      0	    0x0	/home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/security/libsecurity.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
   4308	   3028	   1280	     16	     12	   4336	   10f0	iperf.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/iperf/libiperf.a)
   4308	   3028	   1280	     16	     12	   4336	 0x4336	/home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/iperf/libiperf.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
      0	      0	      0	      0	      0	      0	      0	cc936.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/fatfs/libfatfs.a)
   1214	    236	    978	      0	      0	   1214	    4be	ccsbcs.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/fatfs/libfatfs.a)
    354	    318	     36	      0	      1	    355	    163	disk_io.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/fatfs/libfatfs.a)
    328	    216	    112	      0	      0	    328	    148	driver_udisk.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/fatfs/libfatfs.a)
  19133	  18844	    289	      0	     14	  19147	   4acb	ff.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/fatfs/libfatfs.a)
      0	      0	      0	      0	      0	      0	      0	playmode.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/fatfs/libfatfs.a)
  21029	  19614	   1415	      0	     15	  21044	    0x0	/home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/fatfs/libfatfs.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
   7887	   5824	   2063	      4	     32	   7923	   1ef3	utils_httpc.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/http/libhttp.a)
   2072	   1584	    488	      0	      0	   2072	    818	utils_net.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/http/libhttp.a)
    230	    230	      0	      0	      0	    230	     e6	utils_timer.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/http/libhttp.a)
    646	    498	    148	      0	      0	    646	    286	lite-log.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/http/libhttp.a)
  10835	   8136	   2699	      4	     32	  10871	  0x646	/home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/http/libhttp.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
   2442	   1244	   1198	      0	     40	   2482	    9b2	dvp_camera_driver.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/video/libvideo.a)
   1699	   1260	    439	      0	   6288	   7987	   1f33	video_transfer.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/video/libvideo.a)
   4141	   2504	   1637	      0	   6328	  10469	 0x7987	/home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/video/libvideo.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
    556	    504	     52	      0	      0	    556	    22c	at_common.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/at/libat.a)
  14371	  10310	   4061	    337	     26	  14734	   398e	ble_at_command.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/at/libat.a)
   4022	   2830	   1192	      0	      8	   4030	    fbe	video_at_command.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/at/libat.a)
  18949	  13644	   5305	    337	     34	  19320	 0x4030	/home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/at/libat.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
   3697	   3110	    587	      0	      0	   3697	    e71	key_value.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/compal/libcompal.a)
    306	    306	      0	      0	      0	    306	    132	func_convert.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/compal/libcompal.a)
  10361	   7772	   2589	      0	      0	  10361	   2879	flash_namespace_value.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/compal/libcompal.a)
   4949	   3542	   1407	      0	      1	   4950	   1356	iot_uart.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/compal/libcompal.a)
   1480	   1308	    172	      0	     36	   1516	    5ec	iot_adc.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/compal/libcompal.a)
    159	    120	     39	      0	     16	    175	     af	iot_test_common_io_internal.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/compal/libcompal.a)
   6617	   5640	    977	      5	     12	   6634	   19ea	test_iot_adc.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/compal/libcompal.a)
   8084	   6518	   1566	     16	     26	   8126	   1fbe	test_iot_gpio.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/compal/libcompal.a)
  13236	  10934	   2302	      6	      9	  13251	   33c3	test_iot_i2c.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/compal/libcompal.a)
   3971	   3008	    963	     24	     12	   4007	    fa7	test_iot_pwm.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/compal/libcompal.a)
   7458	   6082	   1376	      1	    184	   7643	   1ddb	test_iot_uart.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/compal/libcompal.a)
     48	     48	      0	      0	      0	     48	     30	all_tests.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/compal/libcompal.a)
   1818	   1654	    164	      4	     68	   1890	    762	unity_fixture.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/compal/libcompal.a)
   7401	   6786	    615	      0	    348	   7749	   1e45	unity.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/compal/libcompal.a)
  69585	  56828	  12757	     56	    712	  70353	 0x7749	/home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/compal/libcompal.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
   5078	   3248	   1830	      0	      0	   5078	   13d6	cli_adc.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
     18	     18	      0	      0	      0	     18	     12	cli_airkiss.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
     48	     18	     30	      0	      0	     48	     30	cli_ble.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
   1729	   1292	    437	      0	      0	   1729	    6c1	cli_event.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
   1448	    918	    530	      0	      0	   1448	    5a8	cli_flash.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
    795	    556	    239	      0	      0	    795	    31b	cli_keyValue.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
   4370	   2886	   1484	      0	      0	   4370	   1112	cli_gpio.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
     49	     18	     31	      0	      0	     49	     31	cli_iperf.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
   3793	   3092	    701	      1	     73	   3867	    f1b	cli_main.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
   2170	   1110	   1060	      0	      0	   2170	    87a	cli_misc.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
    344	    178	    166	      0	      4	    348	    15c	cli_mico.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
    783	    480	    303	      0	      0	    783	    30f	cli_mem.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
    443	    178	    265	      0	      0	    443	    1bb	cli_os.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
    477	    278	    199	      0	      0	    477	    1dd	cli_ota.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
    589	    408	    181	      0	     16	    605	    25d	cli_rpc.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
    834	    200	    634	      0	      0	    834	    342	cli_phy.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
   3494	   2178	   1316	      0	     16	   3510	    db6	cli_pwr.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
   6116	   3872	   2244	      0	      0	   6116	   17e4	cli_pwm.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
   2286	   1596	    690	      0	      0	   2286	    8ee	cli_reg.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
     18	     18	      0	      0	      0	     18	     12	cli_sd.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
     18	     18	      0	      0	      0	     18	     12	cli_security.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
   1464	   1014	    450	      0	      0	   1464	    5b8	cli_netif.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
   1233	    668	    565	      0	      0	   1233	    4d1	cli_timer.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
   2244	   1082	   1162	      0	      0	   2244	    8c4	cli_touch.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
    615	    422	    193	      0	      0	    615	    267	cli_temp_detect.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
   5505	   3588	   1917	      0	      0	   5505	   1581	cli_uart.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
   5248	   3404	   1844	      0	      8	   5256	   1488	cli_wifi.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
   3226	   1976	   1250	      0	      0	   3226	    c9a	cli_dma.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
   1362	    936	    426	      0	      0	   1362	    552	cli_wdt.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
   4948	   3406	   1542	      0	      0	   4948	   1354	cli_spi.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
   1330	    924	    406	      0	      0	   1330	    532	cli_exception.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
   2719	   1520	   1199	      0	      0	   2719	    a9f	cli_icu.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
   2315	   1624	    691	      0	      0	   2315	    90b	cli_i2c.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
   1298	    870	    428	      0	      0	   1298	    512	cli_trng.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
   1380	    852	    528	      0	      0	   1380	    564	cli_efuse.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
    580	    364	    216	      0	      0	    580	    244	cli_lwip.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
   4396	   4164	    232	     72	   9881	  14349	   380d	shell_task.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
   1174	   1142	     32	    352	    328	   1854	    73e	shell_uart.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
    729	    364	    365	      0	      0	    729	    2d9	cli_vault.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
   3125	   2370	    755	      0	      5	   3130	    c3a	cli_usb.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
      0	      0	      0	      0	      0	      0	      0	cli_uvc.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
   2184	   1304	    880	      0	      0	   2184	    888	cli_aon_rtc.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
   1112	    768	    344	      0	      0	   1112	    458	cli_jpegenc.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
   1945	   1268	    677	      0	      0	   1945	    799	cli_at.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a)
  85032	  56590	  28442	    425	  10331	  95788	 0x1945	/home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_cli/libbk_cli.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
   1613	   1208	    405	      0	     16	   1629	    65d	video_transfer_tcp.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/app/libapp.a)
   1706	   1374	    332	      4	     16	   1726	    6be	video_transfer_udp.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/app/libapp.a)
   1942	   1514	    428	      0	      8	   1950	    79e	video_buffer.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/app/libapp.a)
   1053	    518	    535	      0	      4	   1057	    421	video_demo_main.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/app/libapp.a)
   2081	   1472	    609	      0	      4	   2085	    825	video_demo_station.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/app/libapp.a)
   5117	   3854	   1263	      0	      4	   5121	   1401	video_demo_softap.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/app/libapp.a)
    810	    548	    262	      0	      0	    810	    32a	video_upd_spd.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/app/libapp.a)
   1754	   1316	    438	      0	      4	   1758	    6de	video_upd_spd_pub.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/app/libapp.a)
  16076	  11804	   4272	      4	     56	  16136	 0x1758	/home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/app/libapp.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
    116	    116	      0	      0	      0	    116	     74	lib_adapter.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_adapter/libbk_adapter.a)
    116	    116	      0	      0	      0	    116	  0x116	/home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/bk_adapter/libbk_adapter.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
   2925	   2652	    273	      0	      0	   2925	    b6d	MQTTClient.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/paho-mqtt/libpaho-mqtt.a)
    750	    684	     66	      0	      0	    750	    2ee	MQTTFreeRTOS.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/paho-mqtt/libpaho-mqtt.a)
   4647	   3788	    859	      2	      4	   4653	   122d	paho_mqtt_udp.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/paho-mqtt/libpaho-mqtt.a)
   1057	    848	    209	      0	      0	   1057	    421	MQTTConnectClient.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/paho-mqtt/libpaho-mqtt.a)
    521	    508	     13	      0	      0	    521	    209	MQTTConnectServer.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/paho-mqtt/libpaho-mqtt.a)
    272	    272	      0	      0	      0	    272	    110	MQTTDeserializePublish.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/paho-mqtt/libpaho-mqtt.a)
   1130	    494	    636	     60	      0	   1190	    4a6	MQTTFormat.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/paho-mqtt/libpaho-mqtt.a)
   1024	   1024	      0	      0	      4	   1028	    404	MQTTPacket.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/paho-mqtt/libpaho-mqtt.a)
    408	    408	      0	      0	      0	    408	    198	MQTTSerializePublish.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/paho-mqtt/libpaho-mqtt.a)
    398	    398	      0	      0	      0	    398	    18e	MQTTSubscribeClient.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/paho-mqtt/libpaho-mqtt.a)
    300	    300	      0	      0	      0	    300	    12c	MQTTSubscribeServer.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/paho-mqtt/libpaho-mqtt.a)
    292	    292	      0	      0	      0	    292	    124	MQTTUnsubscribeClient.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/paho-mqtt/libpaho-mqtt.a)
    244	    244	      0	      0	      0	    244	     f4	MQTTUnsubscribeServer.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/paho-mqtt/libpaho-mqtt.a)
      0	      0	      0	      0	      0	      0	      0	ssl_mqtt_client_port.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/paho-mqtt/libpaho-mqtt.a)
    910	    686	    224	      0	      0	    910	    38e	tcp_mqtt_client_port.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/paho-mqtt/libpaho-mqtt.a)
   4060	   3258	    802	      8	      0	   4068	    fe4	mqtt_client_core.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/paho-mqtt/libpaho-mqtt.a)
    314	    274	     40	      0	      0	    314	    13a	mqtt_client_com_port.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/paho-mqtt/libpaho-mqtt.a)
  19252	  16130	   3122	     70	      8	  19330	  0x314	/home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/paho-mqtt/libpaho-mqtt.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
    664	    664	      0	      0	      0	    664	    298	gpio_uart.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/sim_uart/libsim_uart.a)
     20	     20	      0	      0	      1	     21	     15	pwm_uart.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/sim_uart/libsim_uart.a)
    684	    684	      0	      0	      1	    685	   0x21	/home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/sim_uart/libsim_uart.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
      2	      2	      0	      0	      0	      2	      2	usb_plug.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/usb_plug/libusb_plug.a)
      2	      2	      0	      0	      0	      2	    0x2	/home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/usb_plug/libusb_plug.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
     26	     26	      0	      0	      0	     26	     1a	legacy_app_main.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/main/libmain.a)
     26	     26	      0	      0	      0	     26	   0x26	/home/jenkins/workspace/Armino_SDK_Push/armino/build/legacy_app/bk7235/armino/main/libmain.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
   5422	   4548	    874	      0	    407	   5829	   16c5	airkiss_main.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_airkiss.a)
    692	    568	    124	      0	     72	    764	    2fc	airkiss_pingpong.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_airkiss.a)
   3717	   2570	   1147	      0	     45	   3762	    eb2	bk_airkiss.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_airkiss.a)
